Transaction_ID,Customer_ID,Product_ID,Date,Revenue,Discount,Profit
11738,12737,611,1/26/2023,230.56,0.21,83.91
11739,12738,934,5/26/2021,100.2,0.46,30.4
11740,12739,137,1/21/2022,71.31,0.3,18.93
11741,12740,173,8/16/2023,136.02,0.33,24.77
11742,12741,780,2/18/2022,240.34,0.06,49.97
11743,12742,145,1/13/2022,101.49,0.24,39.03
11744,12743,420,3/25/2020,74.55,0.27,16.57
11745,12744,242,2/12/2023,109.23,0.32,31.62
11746,12745,977,7/30/2023,92.34,0.1,39.46
11747,12746,318,2/19/2022,167.69,0.5,40.49
11748,12747,237,3/16/2023,75.13,0.39,13.31
11749,12748,961,10/6/2020,102.91,0.2,43.98
11750,12749,526,9/23/2023,500.7,0.32,131.13
11751,12750,461,10/12/2020,68.98,0.22,18.56
11752,12751,459,7/27/2022,238.93,0.07,52.24
11753,12752,443,9/14/2023,159.03,0.16,48.16
11754,12753,150,1/2/2020,71.57,0.16,17.56
11755,12754,433,12/19/2020,148.1,0.35,55.41
11756,12755,188,11/12/2021,593.48,0.42,78.71
11757,12756,51,9/23/2020,294.24,0.49,48.08
11758,12757,519,10/19/2023,382.91,0.07,204.04
11759,12758,841,10/31/2023,1007.59,0.57,139.27
11760,12759,143,1/25/2022,55.59,0.43,15.83
11761,12760,878,7/24/2023,445.43,0.23,87.55
11762,12761,604,9/30/2023,260.83,0.32,97.83
11763,12762,530,12/18/2023,97.5,0.09,48.22
11764,12763,688,6/25/2021,251.52,0.17,112.86
11765,12764,466,7/5/2023,316.94,0.4,89.91
11766,12765,414,7/30/2020,541.94,0.25,215.41
11767,12766,808,8/14/2020,73.12,0.7,8.38
11768,12767,992,9/29/2023,101.57,0.46,29.86
11769,12768,918,5/7/2020,124.18,0.19,45.94
11770,12769,797,1/23/2022,120.24,0.31,17.45
11771,12770,33,12/28/2021,50.8,0.22,9.1
11772,12771,653,4/20/2022,770.04,0.05,399.1
11773,12772,551,12/30/2020,255.03,0.12,114.72
11774,12773,254,8/31/2023,54.75,0.35,13.16
11775,12774,862,9/13/2021,137.07,0.78,7.22
11776,12775,568,5/26/2020,118.49,0.07,66.02
11777,12776,757,10/19/2020,297.39,0.57,59.39
11778,12777,846,5/15/2022,171.96,0.49,20.15
11779,12778,635,9/13/2023,62.39,0.06,30.14
11780,12779,703,4/15/2022,167.68,0.32,23.8
11781,12780,553,7/1/2022,275.32,0.29,68.61
11782,12781,87,5/11/2022,80.99,0.11,23.97
11783,12782,363,8/13/2023,96.94,0.49,21.34
11784,12783,76,11/5/2022,186.45,0.04,63.4
11785,12784,954,2/23/2020,100.8,0.08,33.71
11786,12785,952,8/18/2023,235.32,0.27,60.77
11787,12786,117,3/12/2023,229,0.33,75.55
11788,12787,193,6/27/2021,348.89,0.5,66
11789,12788,939,4/11/2020,671.35,0.5,148.28
11790,12789,686,10/3/2021,226.36,0.13,46.34
11791,12790,622,3/10/2023,62.02,0.24,19.82
11792,12791,933,4/3/2022,138.32,0.17,55.22
11793,12792,867,9/10/2021,54.08,0.18,25.95
11794,12793,726,9/17/2022,293.26,0.14,127.29
11795,12794,258,3/13/2020,386.34,0.05,104.81
11796,12795,638,5/23/2021,188.93,0.3,63.22
11797,12796,158,2/14/2021,148.63,0.59,17.09
11798,12797,259,5/18/2022,177.19,0.37,52.15
11799,12798,649,6/30/2021,128.24,0.15,43.8
11800,12799,742,12/15/2020,166,0.32,57.27
11801,12800,3,8/14/2021,146.85,0.14,46.91
11802,12801,834,10/27/2021,605.57,0.41,118.07
11803,12802,36,2/10/2021,185.7,0.34,64.01
11804,12803,205,11/15/2020,245.35,0.17,89.12
11805,12804,458,2/18/2020,188.4,0.12,71.32
11806,12805,378,5/30/2022,148.21,0.35,21.94
11807,12806,155,10/17/2021,67.18,0.26,28.32
11808,12807,296,7/8/2021,319.17,0.1,147.18
11809,12808,314,4/5/2021,57.38,0.49,6.79
11810,12809,971,10/14/2020,67.99,0.49,20.21
11811,12810,829,4/15/2022,115.84,0.21,54.63
11812,12811,495,7/22/2023,335.53,0.11,92.39
11813,12812,378,5/17/2020,139.63,0.18,64.74
11814,12813,164,8/27/2021,122.64,0.26,21.84
11815,12814,781,3/27/2021,221.98,0.26,44.54
11816,12815,701,9/3/2021,438.9,0.43,90.83
11817,12816,222,4/30/2020,310.26,0.1,153.2
11818,12817,908,11/25/2023,122.85,0.12,48.76
11819,12818,644,9/25/2023,217.05,0.14,94.57
11820,12819,774,3/1/2021,456.12,0.57,54.03
11821,12820,424,9/6/2022,97.85,0.12,33.03
11822,12821,899,5/25/2020,345.78,0.29,79.01
11823,12822,674,12/8/2021,58.35,0.06,25
11824,12823,3,11/1/2020,78.57,0.42,14.71
11825,12824,644,12/27/2023,435.4,0.33,113.22
11826,12825,286,6/29/2021,272.5,0.14,57.24
11827,12826,199,1/24/2021,71.29,0.03,27.58
11828,12827,786,9/2/2020,162.5,0.4,29.08
11829,12828,751,3/29/2020,406.4,0.12,90.1
11830,12829,71,5/31/2023,96.31,0.46,16.06
11831,12830,788,5/13/2020,108.44,0.13,36.89
11832,12831,485,11/17/2021,165.44,0.4,22.04
11833,12832,431,10/16/2023,310.61,0.23,49.55
11834,12833,506,4/22/2022,82.96,0.24,37.28
11835,12834,482,12/28/2022,282.34,0.21,68.13
11836,12835,625,5/21/2021,147.01,0.1,72.41
11837,12836,526,8/25/2023,151.67,0.11,34.86
11838,12837,453,3/2/2020,85.5,0.49,21.27
11839,12838,109,6/21/2023,104.22,0.35,23.42
11840,12839,388,1/17/2022,88.61,0.34,13.82
11841,12840,402,5/8/2021,85.05,0.35,21.38
11842,12841,387,6/8/2020,211.41,0.72,26.7
11843,12842,832,1/16/2021,322.11,0.16,132.53
11844,12843,631,11/30/2020,264.08,0.4,87.11
11845,12844,330,1/14/2022,221.84,0.65,27.13
11846,12845,582,11/30/2020,323.64,0.61,29.72
11847,12846,464,4/2/2022,52.48,0.23,10.2
11848,12847,440,7/18/2021,143.86,0.5,24.17
11849,12848,352,4/16/2023,83.53,0.52,19.73
11850,12849,480,6/28/2022,201.69,0.15,48.66
11851,12850,740,7/30/2021,144.68,0.15,31.76
11852,12851,492,6/16/2022,79.06,0.13,13.83
11853,12852,825,1/29/2023,317.01,0.4,54.13
11854,12853,214,8/7/2022,224.8,0.19,89.81
11855,12854,937,5/6/2020,219.88,0.41,53.67
11856,12855,542,6/9/2022,223.15,0.34,68.24
11857,12856,358,6/16/2022,79.79,0.08,34.67
11858,12857,636,8/25/2023,65.7,0.39,11.51
11859,12858,486,7/6/2023,168.87,0.21,33.62
11860,12859,714,9/30/2023,228.27,0.4,79.83
11861,12860,915,2/19/2022,98.37,0.34,25.16
11862,12861,30,8/17/2021,55.55,0.53,11.74
11863,12862,459,7/31/2021,251.95,0.35,38.1
11864,12863,605,11/30/2020,86.73,0.31,26.19
11865,12864,75,11/2/2022,59.87,0.21,26.69
11866,12865,806,4/27/2022,57.64,0.14,25.99
11867,12866,68,7/8/2023,63.71,0.33,21.17
11868,12867,112,4/21/2021,187.12,0.4,48.13
11869,12868,804,3/16/2020,219.48,0.26,55.09
11870,12869,563,8/13/2022,111.48,0.31,39.76
11871,12870,938,9/11/2023,208.86,0.31,36.36
11872,12871,103,3/2/2020,106.42,0.17,31.62
11873,12872,255,7/31/2022,443.94,0.33,96.51
11874,12873,963,12/9/2022,149.57,0.39,37.1
11875,12874,399,6/11/2020,478.88,0.35,120.85
11876,12875,782,3/22/2020,161.21,0.13,64.59
11877,12876,617,5/21/2020,225.34,0.64,35.14
11878,12877,714,3/16/2020,103.34,0.31,34.1
11879,12878,676,8/11/2020,455.58,0.4,95.63
11880,12879,101,10/3/2020,58.1,0.58,11.66
11881,12880,311,8/25/2021,261.48,0.42,87.27
11882,12881,664,8/16/2021,223.83,0.23,79.85
11883,12882,608,12/8/2022,59.29,0.39,9.79
11884,12883,156,1/19/2020,250.95,0.22,53.38
11885,12884,201,1/31/2022,87.82,0.15,26.38
11886,12885,266,3/13/2022,120.04,0.23,30.85
11887,12886,624,5/26/2023,73.05,0.27,26.13
11888,12887,905,8/4/2023,317.76,0.32,55.91
11889,12888,714,8/31/2021,369.79,0.2,122.61
11890,12889,494,9/20/2020,78.8,0.57,13.37
11891,12890,346,8/2/2020,52.8,0.47,16.17
11892,12891,923,8/18/2020,100.46,0.21,17.3
11893,12892,579,11/8/2022,190.08,0.51,31.91
11894,12893,348,9/14/2022,220.31,0.15,106.08
11895,12894,374,9/21/2021,196.64,0.07,76.49
11896,12895,331,4/15/2023,149.88,0.48,18.68
11897,12896,183,8/30/2023,77.5,0.16,22.66
11898,12897,500,2/10/2020,142.64,0.27,23.6
11899,12898,403,2/22/2020,322.75,0.33,112.17
11900,12899,160,7/26/2021,501.06,0.23,227.3
11901,12900,122,6/8/2021,156.9,0.19,54.4
11902,12901,23,4/11/2023,436.37,0.37,145.72
11903,12902,325,5/22/2020,546.6,0.4,128.45
11904,12903,500,4/21/2020,146,0.46,42.63
11905,12904,447,9/9/2023,202.14,0.36,65.66
11906,12905,90,5/6/2020,71.96,0.43,18.95
11907,12906,123,6/18/2022,109.8,0.29,32.07
11908,12907,639,12/13/2020,165.04,0.29,44.24
11909,12908,133,12/1/2023,77.61,0.61,7.05
11910,12909,416,1/28/2021,314.6,0.47,84.08
11911,12910,298,11/9/2023,466.44,0.39,80.02
11912,12911,723,5/26/2020,436.97,0.19,210.61
11913,12912,290,8/23/2021,357.82,0.44,105.17
11914,12913,133,3/13/2023,342.79,0.18,154.98
11915,12914,149,12/20/2020,301.21,0.3,85.87
11916,12915,308,3/4/2020,458.1,0.08,172.97
11917,12916,577,8/3/2021,796.9,0.44,250.86
11918,12917,462,3/10/2023,122.52,0.41,35.55
11919,12918,477,5/15/2023,107.01,0.31,31.42
11920,12919,954,3/1/2021,279.86,0.24,127.21
11921,12920,647,2/3/2020,273.33,0.32,97.77
11922,12921,292,12/31/2023,163.57,0.24,36.24
11923,12922,84,4/28/2022,53.74,0.35,9.5
11924,12923,307,8/15/2021,65.54,0.23,15.42
11925,12924,698,4/25/2020,196.18,0.14,60.35
11926,12925,941,6/26/2021,482.52,0.48,99.25
11927,12926,917,6/24/2020,250.11,0.43,32.75
11928,12927,126,9/23/2020,351.34,0.63,71.56
11929,12928,293,5/30/2020,392.07,0.52,70.9
11930,12929,47,4/30/2020,123.15,0.13,28.75
11931,12930,902,7/27/2022,297.29,0.26,122.88
11932,12931,322,3/23/2020,143.6,0.24,54.03
11933,12932,696,10/6/2023,311.26,0.26,65.89
11934,12933,664,7/16/2021,63.28,0.38,10.79
11935,12934,253,11/3/2023,605.45,0.31,91.86
11936,12935,617,2/27/2021,111.1,0.24,21.12
11937,12936,803,6/2/2020,180.08,0.05,56.93
11938,12937,163,2/29/2020,362.8,0.04,138.2
11939,12938,737,12/13/2021,52.36,0.52,11.95
11940,12939,487,1/28/2022,52.88,0.06,19.33
11941,12940,736,1/20/2020,480.43,0.15,211.01
11942,12941,555,3/20/2021,517.14,0.05,230.55
11943,12942,688,6/29/2020,54.22,0.27,23.7
11944,12943,941,1/16/2022,168.1,0.16,65.74
11945,12944,360,12/5/2022,90.35,0.53,16.01
11946,12945,994,11/17/2022,509.59,0.22,228.61
11947,12946,978,7/22/2022,250.97,0.61,44.97
11948,12947,610,1/30/2023,69.55,0.22,17.28
11949,12948,88,10/10/2021,165.68,0.07,49.67
11950,12949,997,3/20/2020,391.95,0.27,119.77
11951,12950,156,3/3/2022,364.02,0.34,121.67
11952,12951,607,4/30/2022,124.04,0.11,35.98
11953,12952,807,2/1/2020,162.86,0.38,42.51
11954,12953,382,5/31/2022,107.45,0.37,20.47
11955,12954,431,6/30/2022,722.42,0.29,213.49
11956,12955,116,1/2/2022,135.96,0.55,14.22
11957,12956,247,8/19/2023,53.26,0.1,25.76
11958,12957,243,8/25/2020,180.43,0.44,25.47
11959,12958,6,7/1/2021,223.62,0.75,32.63
11960,12959,773,8/25/2020,73.12,0.46,21.88
11961,12960,612,6/26/2021,145.68,0.38,33.33
11962,12961,905,12/5/2022,53.16,0.52,10.51
11963,12962,428,4/11/2021,59.93,0.06,27.89
11964,12963,559,12/8/2021,325.21,0.14,93.73
11965,12964,750,5/27/2020,218.68,0.19,41.28
11966,12965,457,11/11/2021,207.1,0.16,102.76
11967,12966,790,4/5/2022,87.56,0.2,19.61
11968,12967,337,2/13/2020,460.75,0.08,247.67
11969,12968,508,3/6/2023,59.73,0.3,18.78
11970,12969,751,12/20/2021,262.73,0.65,41.71
11971,12970,161,9/3/2020,111.46,0.1,39.83
11972,12971,837,6/28/2021,549.48,0.17,199.71
11973,12972,394,9/26/2020,530.1,0.3,79.16
11974,12973,125,7/26/2022,312.87,0.16,116.03
11975,12974,639,8/29/2022,79.45,0.38,19.9
11976,12975,61,4/15/2020,318.98,0.16,151.64
11977,12976,92,11/4/2023,99.87,0.67,7.28
11978,12977,355,11/15/2020,205.91,0.28,76.14
11979,12978,679,5/13/2020,160.47,0.21,36.85
11980,12979,644,12/2/2021,760.17,0.17,301.55
11981,12980,960,4/16/2021,278.81,0.47,84.47
11982,12981,719,1/10/2023,221.31,0.16,45.28
11983,12982,674,3/6/2022,198.54,0.36,37.13
11984,12983,183,8/23/2020,171.22,0.45,52.27
11985,12984,293,8/2/2020,153.6,0.23,24.44
11986,12985,767,11/16/2021,58.07,0.22,17.84
11987,12986,92,9/7/2020,584.12,0.23,99.77
11988,12987,544,8/28/2020,108.67,0.23,39.83
11989,12988,397,6/11/2020,82.97,0.51,11.05
11990,12989,978,12/23/2023,64.15,0.15,11.12
11991,12990,240,6/8/2022,81.64,0.42,14.34
11992,12991,605,12/22/2020,1448.92,0.13,503.14
11993,12992,718,8/22/2022,102.71,0.72,15.66
11994,12993,936,7/16/2020,333.95,0.45,102.78
11995,12994,106,6/8/2021,140.43,0.69,15.6
11996,12995,347,3/1/2021,221.8,0.2,55.93
11997,12996,183,1/27/2022,109.62,0.32,35.83
11998,12997,908,6/16/2023,281.78,0.58,57.86
11999,12998,760,1/29/2021,255.21,0.32,76.6
12000,12999,181,6/23/2021,354.84,0.39,51.84
12001,13000,159,8/17/2020,223.11,0.12,94.6
12002,13001,860,3/14/2020,230.84,0.28,88.5
12003,13002,609,3/15/2022,59.91,0.06,13.5
12004,13003,386,8/3/2020,241.02,0.28,90.26
12005,13004,114,8/18/2023,131,0.28,43.27
12006,13005,101,5/13/2022,173.79,0.6,26.51
12007,13006,589,10/28/2021,460.56,0.22,122.32
12008,13007,287,1/22/2020,103.16,0.58,11.18
12009,13008,845,7/17/2023,376.54,0.22,167.04
12010,13009,686,6/5/2021,73.23,0.26,27.19
12011,13010,848,11/29/2023,374.24,0.22,165.4
12012,13011,886,10/18/2022,540.28,0.04,274.76
12013,13012,964,1/17/2021,1016.67,0.34,251.69
12014,13013,376,10/12/2021,119.21,0.33,24.05
12015,13014,314,12/13/2021,172.85,0.16,71.62
12016,13015,542,3/17/2021,463.9,0.03,220.68
12017,13016,156,9/5/2020,593.72,0.47,173.87
12018,13017,903,12/2/2023,90.18,0.11,35.14
12019,13018,833,3/14/2020,377.67,0.06,183.78
12020,13019,887,10/14/2022,76.88,0.29,18.63
12021,13020,668,2/13/2021,430.16,0.1,139.65
12022,13021,737,10/19/2022,214.1,0.12,87.6
12023,13022,342,6/1/2020,63.58,0.02,12.86
12024,13023,454,1/17/2021,585.26,0.03,225.51
12025,13024,181,10/25/2020,76.15,0.4,27.04
12026,13025,461,1/15/2020,345.63,0.31,113.35
12027,13026,286,6/17/2022,234.68,0.61,18.83
12028,13027,992,10/24/2020,360.69,0.45,52.8
12029,13028,357,10/21/2021,324.73,0.19,92.78
12030,13029,906,3/6/2020,70.63,0.35,24.02
12031,13030,146,1/22/2023,197.19,0.7,27.64
12032,13031,378,8/20/2023,431.66,0.31,151.37
12033,13032,349,9/19/2021,244.26,0.38,89.4
12034,13033,699,10/19/2021,122.54,0.23,46.41
12035,13034,721,12/28/2020,506.35,0.23,216.92
12036,13035,425,9/7/2021,353.29,0.31,56.1
12037,13036,328,2/10/2020,774.71,0.26,199.34
12038,13037,516,1/28/2023,587.71,0.4,174.29
12039,13038,550,11/25/2022,726.79,0.17,356.61
12040,13039,896,6/13/2022,51.67,0.12,20.55
12041,13040,858,3/11/2020,559.35,0.11,161.67
12042,13041,465,6/2/2023,123.44,0.19,39.85
12043,13042,626,5/27/2022,429.16,0.15,118.98
12044,13043,418,10/12/2023,53.37,0.18,22.8
12045,13044,803,4/29/2023,300.81,0.33,57.87
12046,13045,241,9/19/2020,165.36,0.58,26.31
12047,13046,605,10/12/2021,1016,0.37,159.89
12048,13047,411,4/16/2021,979.18,0.15,172.68
12049,13048,446,4/25/2021,197.44,0.43,47.88
12050,13049,477,4/14/2022,216.68,0.46,36.45
12051,13050,130,3/20/2020,176.9,0.18,70.58
12052,13051,948,7/22/2020,173.92,0.16,54.44
12053,13052,1,10/8/2023,160.5,0.17,59.27
12054,13053,161,1/31/2020,427.04,0.36,57.62
12055,13054,638,4/7/2023,411.53,0.07,163.57
12056,13055,949,9/3/2023,120.87,0.46,31.57
12057,13056,374,6/9/2023,74.02,0.4,21.45
12058,13057,431,3/23/2023,163.29,0.19,79.35
12059,13058,921,5/1/2021,83.04,0.44,12.86
12060,13059,225,6/1/2020,135.73,0.37,43.72
12061,13060,990,4/24/2023,385.04,0.21,105.3
12062,13061,829,7/20/2020,121,0.28,19.09
12063,13062,736,12/15/2023,224.81,0.24,49
12064,13063,869,7/4/2021,331.49,0.29,67.06
12065,13064,970,4/30/2020,333.83,0.28,71.51
12066,13065,430,2/22/2020,671.82,0.28,119.76
12067,13066,347,5/3/2023,140.93,0.17,42.14
12068,13067,649,6/5/2023,147.02,0.26,35.74
12069,13068,529,10/30/2023,312.88,0.43,67.82
12070,13069,269,10/31/2022,95.1,0.28,39.49
12071,13070,928,8/22/2020,160.41,0.29,65.03
12072,13071,464,12/3/2020,109.48,0.22,20.64
12073,13072,756,7/2/2023,312.09,0.79,34.18
12074,13073,392,7/14/2022,139.59,0.21,42.97
12075,13074,588,12/19/2023,267.04,0.39,81.28
12076,13075,54,8/14/2020,289.06,0.03,134.11
12077,13076,221,4/17/2023,721.53,0.26,290.03
12078,13077,614,10/4/2020,140.9,0.5,21.21
12079,13078,227,9/17/2023,419.31,0.29,106.3
12080,13079,591,12/6/2023,111.95,0.21,34.08
12081,13080,354,8/9/2023,204.11,0.24,69.82
12082,13081,528,1/13/2021,134.56,0.35,41.34
12083,13082,446,11/23/2022,274.53,0.2,60.83
12084,13083,648,12/2/2022,570.24,0.25,166.61
12085,13084,32,7/5/2022,110.74,0.28,27.39
12086,13085,381,9/18/2021,167.52,0.11,85.39
12087,13086,42,6/6/2020,205.71,0.26,44.41
12088,13087,318,11/17/2021,104.41,0.04,20.99
12089,13088,961,12/25/2023,52.3,0.39,16.97
12090,13089,540,4/25/2023,403.35,0.01,118.46
12091,13090,732,6/10/2021,220.05,0.24,64.4
12092,13091,421,6/29/2023,169.08,0.28,34.53
12093,13092,16,11/3/2020,283.27,0.11,117.13
12094,13093,936,12/29/2021,145.18,0.24,43
12095,13094,761,6/26/2021,144.52,0.68,21.4
12096,13095,884,7/26/2023,337.63,0.02,141.63
12097,13096,960,1/27/2021,156.13,0.39,28.28
12098,13097,173,9/2/2021,466.62,0.18,140.56
12099,13098,444,12/20/2023,84.21,0.18,28.19
12100,13099,466,11/8/2021,114.34,0.45,26.55
12101,13100,222,3/31/2020,139.27,0.15,28.16
12102,13101,318,10/31/2020,178.08,0.57,34.01
12103,13102,1000,4/9/2022,75.91,0.37,9.68
12104,13103,624,5/23/2022,65.97,0.59,12.3
12105,13104,109,6/17/2021,81.95,0.41,10.7
12106,13105,981,8/13/2023,93.53,0.27,32.75
12107,13106,79,12/21/2020,262.51,0.21,56.41
12108,13107,554,9/8/2022,351.68,0.35,112.78
12109,13108,641,5/12/2021,230.47,0.54,61.12
12110,13109,421,12/26/2022,571.44,0.43,171.75
12111,13110,610,12/24/2023,149.68,0.32,30.99
12112,13111,919,6/6/2022,347.23,0.49,81.06
12113,13112,608,7/4/2023,417.62,0.24,172.06
12114,13113,75,5/4/2023,144.51,0.46,29.85
12115,13114,73,3/17/2022,123.27,0.06,49.47
12116,13115,987,6/14/2022,123.17,0.48,29.85
12117,13116,455,7/24/2021,478.91,0.26,90.72
12118,13117,88,1/28/2023,58.49,0.44,15.89
12119,13118,125,5/8/2020,716.8,0.47,190.62
12120,13119,509,6/19/2020,185.49,0.27,27.51
12121,13120,535,3/17/2020,436.63,0.13,172.89
12122,13121,197,11/15/2021,543.2,0.55,82.37
12123,13122,36,5/23/2020,1267.93,0.12,392.38
12124,13123,532,12/16/2020,52.28,0.08,17.62
12125,13124,379,3/4/2023,207.81,0.3,40.64
12126,13125,135,8/4/2023,388.82,0.45,125.64
12127,13126,529,10/4/2020,165.34,0.3,63.6
12128,13127,504,12/2/2023,240.2,0.22,61.34
12129,13128,354,8/17/2022,59.48,0.33,22.22
12130,13129,620,10/30/2020,111.36,0.06,54.73
12131,13130,994,7/9/2021,201.44,0.05,77.67
12132,13131,418,1/22/2021,185.26,0.12,33.54
12133,13132,56,2/9/2020,337.53,0.06,79.98
12134,13133,532,5/22/2022,71.14,0.66,8.72
12135,13134,152,10/6/2022,67.7,0.65,7.48
12136,13135,960,8/22/2022,89.33,0.24,16.89
12137,13136,188,10/16/2022,98.71,0.03,31.24
12138,13137,687,6/18/2023,60.2,0.13,30.82
12139,13138,655,11/24/2022,66.32,0.59,9.88
12140,13139,984,4/23/2021,76.64,0.24,14.13
12141,13140,936,9/20/2023,52.32,0.18,25.28
12142,13141,475,2/28/2022,497.95,0.18,216.06
12143,13142,845,7/21/2022,107.04,0.39,16
12144,13143,473,7/28/2022,88.14,0.52,18.82
12145,13144,120,11/5/2022,402.83,0.49,70.77
12146,13145,700,5/16/2020,667.18,0.27,169.55
12147,13146,822,1/24/2020,285.74,0.24,82.55
12148,13147,588,10/7/2022,96.63,0.24,41.4
12149,13148,983,1/7/2020,63.13,0.64,12.15
12150,13149,689,11/11/2022,64.4,0.04,27.7
12151,13150,181,11/16/2023,60.43,0.13,16.25
12152,13151,12,10/2/2020,673.47,0.05,279.09
12153,13152,827,5/29/2021,110.26,0.51,30.94
12154,13153,844,4/20/2020,124.87,0.41,31.31
12155,13154,112,10/27/2022,77.77,0.12,16.95
12156,13155,773,6/2/2023,220.78,0.24,33.83
12157,13156,549,4/1/2021,56.42,0.1,13.9
12158,13157,684,7/20/2023,87.26,0.05,27.42
12159,13158,15,1/4/2022,239.94,0.45,76.3
12160,13159,563,6/19/2020,167.61,0.36,54.29
12161,13160,739,11/23/2023,188.67,0.07,72.13
12162,13161,17,3/24/2021,106.58,0.2,48.78
12163,13162,116,1/26/2021,60.24,0.16,21.12
12164,13163,191,7/17/2020,289.96,0.13,94.55
12165,13164,192,12/28/2021,62.05,0.21,17.97
12166,13165,272,7/19/2022,83.14,0.09,26.6
12167,13166,196,3/26/2023,169.35,0.12,42.66
12168,13167,135,12/31/2020,117.52,0.06,45.13
12169,13168,990,4/22/2020,138.17,0.1,66.28
12170,13169,913,2/24/2023,68.24,0.74,4.86
12171,13170,594,1/4/2021,470.3,0.46,139.26
12172,13171,530,10/7/2023,50.12,0.42,5.92
12173,13172,222,5/24/2021,626.51,0.1,211.07
12174,13173,838,6/4/2022,64.82,0.17,18.59
12175,13174,207,2/28/2022,358.13,0.06,93.23
12176,13175,370,6/20/2020,109.05,0.52,20.48
12177,13176,924,12/26/2023,90.51,0.09,27.45
12178,13177,319,3/4/2022,79.95,0.57,18.45
12179,13178,13,8/9/2023,181.44,0.53,37.76
12180,13179,365,12/1/2020,346.85,0.34,99.69
12181,13180,703,2/3/2020,134.98,0.21,61.61
12182,13181,483,6/17/2020,59.02,0.34,11.84
12183,13182,89,7/2/2022,99.25,0.16,45.4
12184,13183,965,11/5/2020,147.76,0.09,73.87
12185,13184,728,4/22/2023,93.28,0.3,38.54
12186,13185,574,10/28/2021,230.4,0.11,104.27
12187,13186,911,8/27/2020,540.62,0.15,219.21
12188,13187,264,10/23/2023,144.19,0.4,20.01
12189,13188,883,10/14/2020,79.97,0.19,20.82
12190,13189,284,2/20/2022,192.24,0.07,100.62
12191,13190,669,8/12/2023,70.08,0.09,23.28
12192,13191,820,4/1/2022,61.63,0.38,21.35
12193,13192,421,4/28/2020,304.82,0.15,136.97
12194,13193,336,10/28/2023,94.42,0.15,30.92
12195,13194,317,2/25/2023,65.34,0.19,15.91
12196,13195,378,5/7/2022,196.71,0.52,44.6
12197,13196,289,4/16/2023,143.56,0.36,42.77
12198,13197,101,5/16/2022,150.97,0.3,59.21
12199,13198,429,8/14/2020,573.91,0.24,161.05
12200,13199,223,6/28/2020,125.03,0.13,25.37
12201,13200,167,2/10/2020,149.11,0.46,31.86
12202,13201,349,2/9/2023,89.33,0.11,20.8
12203,13202,544,7/8/2021,386.86,0.29,148.13
12204,13203,961,1/4/2020,163.57,0.13,41.7
12205,13204,508,10/11/2023,645.42,0.31,219.75
12206,13205,250,5/5/2021,296.19,0.5,87.85
12207,13206,30,7/3/2023,85.34,0.45,27.52
12208,13207,863,2/25/2020,253.35,0.29,56.02
12209,13208,903,3/9/2023,201.87,0.33,79.21
12210,13209,804,1/4/2021,52.68,0.17,9.1
12211,13210,418,9/10/2023,182.46,0.15,34.25
12212,13211,928,9/3/2023,348.46,0.13,94.89
12213,13212,914,10/7/2023,218.45,0.33,58.47
12214,13213,806,9/4/2022,560.91,0.38,108.76
12215,13214,773,3/11/2022,336.98,0.31,85.46
12216,13215,148,9/17/2022,494.86,0.34,120.63
12217,13216,561,3/19/2021,253.39,0.4,67.21
12218,13217,194,4/23/2022,89.25,0.03,32.98
12219,13218,859,2/12/2020,62.34,0.43,15.79
12220,13219,24,12/18/2022,51.55,0.1,25.78
12221,13220,872,5/4/2022,1085.21,0.31,204.96
12222,13221,156,4/13/2021,159.94,0.13,29.04
12223,13222,389,2/27/2021,304.89,0.29,43.81
12224,13223,926,3/23/2021,159.57,0.5,27.62
12225,13224,727,4/9/2023,72.03,0.07,23.72
12226,13225,952,5/4/2023,172.01,0.49,39.3
12227,13226,825,8/20/2023,291.83,0.64,21.5
12228,13227,274,12/10/2021,304.96,0.85,19.76
12229,13228,671,3/31/2020,400.46,0.41,53.57
12230,13229,599,3/12/2022,155.18,0.45,40.25
12231,13230,618,3/11/2022,376.93,0.07,97.23
12232,13231,973,12/9/2023,208.19,0.31,76.61
12233,13232,813,4/8/2022,90.5,0.52,23.16
12234,13233,344,8/9/2023,359.92,0.09,120.39
12235,13234,62,10/7/2022,144.94,0.18,43.05
12236,13235,323,5/26/2022,180.15,0.39,41.65
12237,13236,282,1/18/2020,437.72,0.64,63.72
12238,13237,234,11/28/2021,220.82,0.21,90.82
12239,13238,259,12/26/2021,680.58,0.24,226.92
12240,13239,791,2/10/2020,117.17,0.43,35.76
12241,13240,583,12/13/2022,403.24,0.16,153.97
12242,13241,956,8/15/2023,192.51,0.21,78.39
12243,13242,184,2/24/2020,64.65,0.41,21.78
12244,13243,767,8/21/2023,104.78,0.47,24.51
12245,13244,310,3/16/2020,354.5,0.27,148.66
12246,13245,998,11/26/2021,395.31,0.34,79.65
12247,13246,28,4/9/2020,206.8,0.1,105.97
12248,13247,965,10/22/2023,62.8,0.25,14.75
12249,13248,976,5/31/2023,252.33,0.39,45.23
12250,13249,444,4/19/2020,253.92,0.02,141.58
12251,13250,299,1/28/2023,161.23,0.39,21.42
12252,13251,613,3/22/2021,115.1,0.18,23.91
12253,13252,62,3/29/2020,385.66,0.26,69.54
12254,13253,775,5/2/2022,389.49,0.05,104.6
